year,pick,player,team,college_or_intl,age_at_draft,height_in,weight_lbs,wingspan_in,standing_reach_in,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,allstar,notes,ncaa_games,ncaa_mpg,ncaa_ppg,ncaa_rpg,ncaa_apg,ncaa_fg_pct,ncaa_3p_pct,ncaa_3pa_pg,ncaa_ft_pct,ncaa_ts_pct,ncaa_usg_pct,ncaa_ast_pct,ncaa_tov_pct,ncaa_stl_pct,ncaa_blk_pct,ncaa_obpm,ncaa_bpm,ncaa_source
2019,43,Jaylen Nowell,MIN,Washington,19.95,75.25,202.4,79.25,98.0,205.0,3519.0,4.7,0.064,-2.1,-0.1,0,,36,34.4,16.2,5.3,3.1,0.502,0.44,3.2,0.779,0.592,25.1,20.8,20.3,2.2,0.8,2.14,3.52,barttorvik
2019,44,Bol Bol,MIA,Oregon,19.59,84.75,208.0,91.0,115.5,202.0,2750.0,5.0,0.088,-0.4,1.1,0,,9,29.9,21.0,9.8,1.0,0.561,0.52,2.8,0.757,0.632,30.4,9.5,13.5,1.8,12.9,3.07,10.5,barttorvik
2019,45,Isaiah Roby,DET,Nebraska,21.37,79.25,214.0,85.0,106.0,151.0,2858.0,4.0,0.068,-2.3,-0.2,0,,35,31.2,11.8,6.9,1.9,0.454,0.333,2.4,0.677,0.532,21.9,12.5,17.3,2.4,6.4,1.45,6.18,barttorvik
2019,46,Talen Horton-Tucker,ORL,Iowa State,18.57,74.5,235.4,85.25,103.0,305.0,5942.0,6.0,0.049,-2.0,0.0,0,,35,27.2,11.8,4.8,2.3,0.406,0.308,4.5,0.625,0.488,25.1,16.2,14.6,2.8,2.7,1.78,4.0,barttorvik
2019,47,Ignas Brazdeikis,SAC,Michigan,20.45,77.75,220.8,81.25,102.0,64.0,838.0,0.4,0.024,-4.9,-0.6,0,,37,29.6,14.8,5.4,0.8,0.462,0.392,3.9,0.773,0.573,24.6,6.1,10.5,1.5,1.7,3.38,6.12,barttorvik
2019,48,Terance Mann,LAC,Florida State,22.67,76.75,204.6,79.75,101.0,475.0,10630.0,23.3,0.105,-1.2,2.2,0,,37,31.7,11.4,6.5,2.5,0.505,0.39,2.1,0.79,0.603,18.4,15.6,17.3,1.2,1.2,5.12,8.26,barttorvik
2019,49,Quinndary Weatherspoon,SAS,Mississippi State,22.77,75.0,206.6,81.0,100.0,42.0,272.0,0.2,0.03,-5.5,-0.2,0,,34,34.1,18.5,4.7,2.8,0.508,0.396,4.1,0.809,0.622,25.8,16.6,19.3,2.9,1.1,5.41,6.74,barttorvik
2019,50,Jarrell Brantley,IND,College of Charleston,23.03,77.0,250.0,,,41.0,273.0,0.6,0.108,0.0,0.1,0,ht/wt from BBR listed (not combine barefoot),32,33.9,19.4,8.4,2.4,0.509,0.31,3.5,0.782,0.587,29.9,15.4,15.4,2.4,3.0,2.14,4.21,barttorvik
2019,51,Tremont Waters,BOS,LSU,21.44,69.5,172.4,74.25,93.5,40.0,407.0,0.1,0.012,-3.0,-0.1,0,,33,32.4,15.3,2.8,5.8,0.429,0.327,5.2,0.813,0.546,26.5,34.0,22.8,5.0,0.4,5.09,6.95,barttorvik
2019,52,Jalen McDaniels,CHO,San Diego State,21.38,80.25,191.6,84.25,105.5,252.0,4550.0,5.3,0.056,-3.3,-1.5,0,,33,31.1,15.9,8.3,2.1,0.468,0.306,2.2,0.736,0.527,27.9,15.9,16.5,2.1,1.9,-0.15,2.38,barttorvik
2019,53,Justin Wright-Foreman,UTA,Hofstra,21.65,72.0,190.0,,,4.0,45.0,0.0,-0.008,-9.0,-0.1,0,ht/wt from BBR listed (not combine barefoot),34,37.7,27.1,4.0,2.9,0.511,0.425,7.5,0.863,0.637,31.5,17.6,13.2,1.4,0.6,5.48,2.16,barttorvik
2019,54,Marial Shayok,PHI,Iowa State,23.9,76.5,196.8,84.25,103.5,4.0,28.0,-0.1,-0.13,-13.0,-0.1,0,,34,32.9,18.7,4.9,2.0,0.495,0.384,5.4,0.878,0.611,26.9,12.2,17.6,1.7,0.8,4.61,4.25,barttorvik
2019,55,Kyle Guy,NYK,Virginia,21.86,72.75,167.8,76.5,95.5,53.0,431.0,0.1,0.006,-4.9,-0.3,0,,38,35.4,15.4,4.5,2.1,0.449,0.426,7.4,0.833,0.609,21.2,11.9,12.2,1.3,0.2,6.87,8.19,barttorvik
2019,56,Jaylen Hands,LAC,UCLA,,73.5,180.4,77.5,97.0,,,,,,,0,no NBA stats on BBR (never played),33,31.2,14.2,3.7,6.1,0.413,0.373,5.4,0.78,0.537,25.5,36.5,21.5,2.3,0.5,3.75,3.24,barttorvik
2019,57,Jordan Bone,NOP,Tennessee,21.62,73.5,179.0,75.25,95.0,24.0,249.0,0.1,0.01,-5.9,-0.2,0,,36,33.0,13.5,3.2,5.8,0.459,0.36,3.9,0.831,0.558,21.9,30.5,15.9,1.2,0.4,5.43,4.53,barttorvik
2019,58,Miye Oni,GSW,Yale,21.88,76.25,205.6,82.75,100.5,80.0,672.0,1.0,0.07,-2.5,-0.1,0,,28,30.9,17.1,6.3,3.6,0.438,0.367,5.4,0.792,0.558,28.0,20.7,16.9,1.6,4.2,2.31,3.86,barttorvik
2019,59,Dewan Hernandez,TOR,Miami (FL),22.53,81.0,232.8,85.75,107.0,6.0,28.0,0.0,0.043,-9.6,-0.1,0,,32,25.8,11.4,6.7,0.4,0.576,0.0,0.1,0.689,0.6,21.3,3.4,14.7,1.1,4.1,0.99,2.69,barttorvik
2019,60,Vanja Marinković,SAC,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2020,1,Anthony Edwards,MIN,Georgia,19.29,76.0,225.0,,,442.0,15400.0,31.4,0.098,2.1,15.8,1,ht/wt from BBR listed (not combine barefoot),31,33.0,19.1,5.2,2.8,0.4,0.291,7.6,0.77,0.517,28.8,17.9,15.4,2.3,1.6,3.54,3.97,barttorvik
2020,2,James Wiseman,GSW,Memphis,19.64,83.0,240.0,,,152.0,2857.0,4.3,0.072,-4.0,-1.5,0,ht/wt from BBR listed (not combine barefoot),3,23.0,19.7,10.7,0.3,0.769,0.0,0.3,0.704,0.76,26.8,4.4,8.8,0.8,13.6,8.53,13.81,barttorvik
2020,3,LaMelo Ball,CHO,,19.24,79.0,180.0,,,303.0,9392.0,19.8,0.101,3.3,12.5,1,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,4,Patrick Williams,CHI,Florida State,19.23,78.0,215.0,,,348.0,8952.0,8.3,0.044,-2.6,-1.4,0,ht/wt from BBR listed (not combine barefoot),29,22.4,9.2,4.0,1.0,0.457,0.32,1.7,0.838,0.551,21.9,8.4,20.2,2.6,5.6,0.78,4.78,barttorvik
2020,5,Isaac Okoro,CLE,Auburn,19.81,76.0,225.0,,,397.0,10441.0,18.2,0.084,-2.3,-0.8,0,ht/wt from BBR listed (not combine barefoot),28,31.4,12.9,4.4,2.0,0.512,0.286,2.5,0.672,0.585,20.0,13.1,17.6,1.7,3.1,3.48,5.75,barttorvik
2020,6,Onyeka Okongwu,ATL,USC,19.94,82.0,240.0,,,381.0,9208.0,30.9,0.161,0.6,6.0,0,ht/wt from BBR listed (not combine barefoot),28,30.6,16.3,8.6,1.1,0.618,0.25,0.1,0.72,0.646,23.4,8.4,15.9,2.3,9.8,4.12,11.43,barttorvik
2020,7,Killian Hayes,DET,,19.31,76.0,195.0,,,239.0,6047.0,-0.4,-0.004,-4.0,-3.0,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,8,Obi Toppin,NYK,Dayton,22.71,81.0,220.0,,,386.0,6662.0,17.7,0.128,1.2,5.4,0,ht/wt from BBR listed (not combine barefoot),31,31.6,20.0,7.5,2.2,0.633,0.39,2.6,0.702,0.684,26.2,14.5,15.4,1.8,4.1,5.98,10.16,barttorvik
2020,9,Deni Avdija,WAS,,19.87,80.0,228.0,,,425.0,11878.0,21.7,0.088,0.0,6.0,1,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,10,Jalen Smith,PHO,Maryland,20.68,81.25,224.6,86.25,110.0,324.0,5463.0,14.6,0.128,-0.3,2.4,0,,31,31.2,15.5,10.5,0.8,0.538,0.368,2.8,0.75,0.626,22.6,6.1,14.3,1.3,8.3,4.46,9.74,barttorvik
2020,11,Devin Vassell,SAS,Florida State,20.24,77.0,200.0,,,370.0,10446.0,16.8,0.077,-0.3,4.4,0,ht/wt from BBR listed (not combine barefoot),30,28.7,12.7,5.1,1.6,0.49,0.415,3.5,0.738,0.585,18.9,11.2,8.1,2.8,4.1,5.33,8.98,barttorvik
2020,12,Tyrese Haliburton,SAC,Iowa State,20.72,77.0,185.0,,,333.0,10998.0,37.6,0.164,4.8,18.9,1,ht/wt from BBR listed (not combine barefoot),22,36.7,15.2,5.9,6.5,0.504,0.419,5.6,0.822,0.631,21.5,35.3,20.1,3.8,2.0,8.19,10.8,barttorvik
2020,13,Kira Lewis Jr.,NOP,Alabama,19.62,73.0,170.0,,,131.0,1745.0,1.3,0.036,-3.5,-0.6,0,ht/wt from BBR listed (not combine barefoot),31,37.6,18.5,4.8,5.2,0.458,0.364,5.0,0.802,0.559,24.7,27.7,20.0,2.5,1.5,3.7,4.79,barttorvik
2020,14,Aaron Nesmith,BOS,Vanderbilt,21.09,77.0,215.0,,,333.0,7511.0,11.2,0.072,-2.1,-0.2,0,ht/wt from BBR listed (not combine barefoot),14,35.7,23.0,4.9,0.9,0.512,0.522,8.2,0.825,0.685,23.7,6.9,11.6,2.3,2.6,6.25,6.21,barttorvik
2020,15,Cole Anthony,ORL,UNC,20.51,74.0,185.0,,,355.0,8462.0,10.5,0.06,-0.8,2.5,0,ht/wt from BBR listed (not combine barefoot),22,34.9,18.5,5.7,4.0,0.38,0.348,6.4,0.75,0.501,29.0,23.9,19.6,2.1,0.9,2.62,3.22,barttorvik
2020,16,Isaiah Stewart,POR,Washington,19.49,79.25,243.0,88.75,108.5,365.0,8859.0,19.5,0.106,-1.5,1.2,0,,32,32.3,17.0,8.8,0.8,0.57,0.25,0.6,0.774,0.629,24.2,6.3,16.1,0.9,7.0,2.51,5.72,barttorvik
2020,17,Aleksej Pokusevski,MIN,,18.9,84.0,210.0,,,168.0,3429.0,-0.2,-0.002,-3.1,-1.0,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,18,Josh Green,DAL,Arizona,20.01,76.5,214.0,81.75,101.5,349.0,7323.0,11.1,0.073,-2.6,-1.2,0,,30,30.8,11.9,4.6,2.6,0.422,0.361,2.8,0.78,0.527,20.5,16.0,14.7,2.8,1.6,2.96,6.73,barttorvik
2020,19,Saddiq Bey,BRK,Villanova,21.61,80.0,215.0,,,364.0,11050.0,20.0,0.087,-0.5,4.3,0,ht/wt from BBR listed (not combine barefoot),31,33.9,16.1,4.7,2.4,0.477,0.451,5.6,0.769,0.608,22.0,14.9,11.8,1.4,1.1,5.85,7.3,barttorvik
2020,20,Precious Achiuwa,MIA,Memphis,21.17,79.5,234.0,84.75,108.5,393.0,8141.0,14.8,0.087,-2.1,-0.3,0,,31,30.4,15.8,10.8,1.0,0.493,0.325,1.3,0.599,0.534,27.2,7.5,18.6,2.0,6.4,-0.85,3.94,barttorvik
2020,21,Tyrese Maxey,PHI,Kentucky,20.04,74.0,200.0,,,388.0,12848.0,35.1,0.131,2.2,13.5,1,ht/wt from BBR listed (not combine barefoot),31,34.5,14.0,4.3,3.1,0.427,0.292,3.6,0.833,0.531,22.1,18.3,16.6,1.5,1.3,2.79,4.11,barttorvik
2020,22,Zeke Nnaji,DEN,Arizona,19.86,81.25,246.8,86.0,105.5,303.0,3633.0,7.5,0.1,-2.8,-0.7,0,,32,30.6,16.1,8.6,0.8,0.57,0.294,0.5,0.76,0.63,24.1,5.8,16.9,1.3,3.3,2.74,5.44,barttorvik
2020,23,Leandro Bolmaro,NYK,,20.19,78.0,200.0,,,49.0,309.0,-0.3,-0.048,-7.8,-0.5,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,24,R.J. Hampton,MIL,,19.78,76.0,175.0,,,170.0,3116.0,0.8,0.013,-3.8,-1.4,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,25,Immanuel Quickley,OKC,Kentucky,21.42,74.0,185.8,80.25,99.0,394.0,10523.0,27.9,0.127,1.5,9.2,0,,30,32.9,16.1,4.2,1.9,0.417,0.428,4.8,0.923,0.595,22.2,11.7,12.8,1.6,0.5,5.2,5.63,barttorvik
2020,26,Payton Pritchard,BOS,Oregon,22.81,73.0,195.0,,,426.0,9564.0,29.4,0.148,1.5,8.5,0,ht/wt from BBR listed (not combine barefoot),31,36.5,20.5,4.3,5.5,0.468,0.415,6.8,0.821,0.601,28.4,31.6,16.0,2.5,0.1,8.48,8.38,barttorvik
2020,27,Udoka Azubuike,UTA,Kansas,21.17,82.0,259.5,91.25,109.0,84.0,724.0,2.0,0.133,-1.5,0.1,0,,30,27.7,13.7,10.5,0.9,0.744,,0.0,0.441,0.681,23.5,7.4,21.4,1.0,10.9,3.96,11.5,barttorvik
2020,28,Jaden McDaniels,LAL,Washington,20.14,81.0,185.0,,,439.0,12765.0,23.1,0.087,-1.5,1.5,0,ht/wt from BBR listed (not combine barefoot),31,31.0,13.0,5.8,2.1,0.405,0.339,4.1,0.763,0.515,25.2,14.4,23.4,1.4,4.4,-0.56,2.19,barttorvik
2020,29,Malachi Flynn,TOR,San Diego State,22.53,73.0,185.0,,,217.0,3076.0,2.9,0.045,-2.6,-0.5,0,ht/wt from BBR listed (not combine barefoot),31,33.5,17.6,4.5,5.0,0.441,0.368,6.5,0.855,0.583,27.1,30.2,11.7,3.1,0.4,8.04,10.42,barttorvik
2020,30,Desmond Bane,BOS,TCU,22.4,78.0,215.0,,,395.0,12030.0,33.0,0.132,2.2,12.7,0,ht/wt from BBR listed (not combine barefoot),31,36.1,16.6,6.3,3.9,0.445,0.439,6.4,0.786,0.565,23.5,26.0,16.7,2.4,1.6,5.6,7.89,barttorvik
2020,31,Tyrell Terry,DAL,Stanford,20.14,73.5,170.0,73.75,96.0,13.0,59.0,0.0,-0.035,-4.8,0.0,0,,31,32.5,14.6,4.5,3.2,0.441,0.408,4.9,0.891,0.589,24.3,20.3,19.4,2.5,0.2,2.98,5.17,barttorvik
2020,32,Vernon Carey Jr.,CHO,Duke,19.73,82.0,270.0,,,37.0,187.0,0.2,0.058,-6.3,-0.2,0,ht/wt from BBR listed (not combine barefoot),31,24.8,17.8,8.8,1.0,0.577,0.381,0.7,0.67,0.615,30.3,8.3,14.7,1.6,5.8,3.89,6.67,barttorvik
2020,33,Daniel Oturu,MIN,Minnesota,21.16,82.0,240.0,,,33.0,188.0,0.3,0.086,-5.2,-0.2,0,ht/wt from BBR listed (not combine barefoot),31,34.0,20.1,11.3,1.1,0.563,0.365,1.7,0.707,0.612,28.3,7.6,17.5,1.0,7.1,3.34,7.17,barttorvik
2020,34,Théo Maledon,PHI,,19.44,76.0,187.4,80.75,100.5,177.0,3753.0,-0.2,-0.002,-4.6,-2.4,0,non-NCAA,,,,,,,,,,,,,,,,,,
2020,35,Xavier Tillman Sr.,SAC,Michigan State,21.85,79.5,266.5,86.0,106.0,290.0,4354.0,10.3,0.114,-0.2,2.0,0,,31,32.1,13.7,10.3,3.0,0.55,0.26,1.6,0.667,0.593,21.6,18.3,16.4,2.1,6.9,4.98,12.82,barttorvik
2020,36,Tyler Bey,PHI,Colorado,22.77,78.0,212.8,85.25,105.5,18.0,71.0,0.0,-0.033,-9.5,-0.1,0,,31,29.0,13.8,9.0,1.5,0.53,0.419,1.0,0.743,0.611,24.6,11.5,20.0,3.1,4.0,2.18,7.72,barttorvik
2020,37,Vít Krejčí,WAS,,20.42,80.0,195.0,,,203.0,3941.0,6.9,0.084,-2.0,0.1,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,38,Saben Lee,UTA,Vanderbilt,21.41,74.0,183.0,,,134.0,1943.0,3.5,0.085,-1.4,0.3,0,ht/wt from BBR listed (not combine barefoot),32,32.8,18.6,3.5,4.2,0.483,0.322,3.8,0.752,0.58,29.7,32.0,18.1,2.7,0.9,4.43,4.18,barttorvik
2020,39,Elijah Hughes,NOP,Syracuse,22.69,76.75,229.0,79.5,101.5,54.0,498.0,-0.4,-0.039,-6.4,-0.5,0,,32,36.7,19.0,4.9,3.4,0.427,0.342,7.1,0.813,0.561,25.5,20.1,14.2,1.8,2.9,5.03,5.76,barttorvik
2020,40,Robert Woodard II,MEM,Mississippi State,21.16,77.5,230.2,86.0,105.5,25.0,87.0,-0.1,-0.077,-7.7,-0.1,0,,31,33.0,11.4,6.5,1.3,0.495,0.429,2.3,0.641,0.564,17.8,7.6,18.8,2.0,3.4,3.23,5.09,barttorvik
2020,41,Tre Jones,SAS,Duke,20.86,73.0,185.0,,,362.0,8196.0,20.3,0.119,-0.1,4.0,0,ht/wt from BBR listed (not combine barefoot),29,35.4,16.2,4.2,6.4,0.423,0.361,3.7,0.771,0.524,24.6,31.4,16.8,2.8,0.9,4.74,6.53,barttorvik
2020,42,Nick Richards,NOP,Kentucky,22.97,82.5,241.6,86.25,110.0,305.0,5363.0,13.9,0.124,-2.9,-1.2,0,,31,29.6,14.0,7.8,0.2,0.642,,0.0,0.752,0.674,20.3,1.7,15.3,0.2,8.0,2.97,5.49,barttorvik
2020,43,Jahmi'us Ramsey,SAC,Texas Tech,19.44,74.5,193.4,78.0,100.5,39.0,349.0,-0.1,-0.008,-5.4,-0.3,0,,27,31.2,15.0,4.0,2.2,0.44,0.426,5.2,0.641,0.544,24.7,16.1,15.2,2.5,2.5,3.0,5.26,barttorvik
2020,44,Marko Simonovic,CHI,,21.1,84.0,220.0,,,16.0,55.0,0.0,-0.026,-12.3,-0.1,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,45,Jordan Nwora,MIL,Louisville,22.19,77.75,223.0,82.25,104.0,206.0,3359.0,3.0,0.043,-2.8,-0.7,0,,31,33.2,18.0,7.7,1.3,0.44,0.402,6.1,0.813,0.569,26.0,8.4,14.5,1.3,0.9,4.5,5.91,barttorvik
2020,46,CJ Elleby,POR,Washington State,20.42,77.5,198.6,79.25,100.5,88.0,1366.0,0.5,0.018,-5.2,-1.1,0,,32,33.4,18.4,7.8,1.9,0.396,0.339,6.8,0.823,0.519,27.9,13.4,13.1,2.9,2.5,2.75,5.55,barttorvik
2020,47,Yam Madar,BOS,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2020,48,Nico Mannion,GSW,Arizona,19.68,74.0,190.0,,,30.0,364.0,0.2,0.029,-3.9,-0.2,0,ht/wt from BBR listed (not combine barefoot),32,32.3,14.0,2.5,5.3,0.394,0.327,5.1,0.797,0.521,24.8,31.5,18.2,2.1,0.0,3.3,3.6,barttorvik
2020,49,Isaiah Joe,PHI,Arkansas,21.38,75.0,170.4,79.5,101.0,392.0,6943.0,19.0,0.131,0.6,4.6,0,,26,36.0,16.9,4.1,1.7,0.367,0.342,10.6,0.89,0.544,22.9,10.0,11.7,2.2,0.8,3.94,3.75,barttorvik
2020,50,Skylar Mays,ATL,LSU,23.2,75.0,204.0,78.0,99.0,105.0,1111.0,2.1,0.092,-0.7,0.4,0,,31,34.5,16.7,5.0,3.2,0.491,0.394,4.1,0.854,0.622,21.7,17.0,17.1,2.9,0.7,6.01,6.68,barttorvik
2020,51,Justinian Jessup,GSW,Boise State,,,,,,,,,,,,0,no NBA stats on BBR (never played),31,36.0,16.0,4.4,2.1,0.421,0.392,7.7,0.957,0.577,20.1,12.0,10.1,2.2,1.6,4.68,6.47,barttorvik
2020,52,KJ Martin,SAC,,19.87,78.0,215.0,,,309.0,6674.0,12.4,0.089,-1.8,0.4,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2020,53,Cassius Winston,OKC,Michigan State,22.72,72.5,196.0,78.0,97.0,29.0,137.0,0.1,0.051,-4.9,-0.1,0,,30,32.6,18.6,2.5,5.8,0.448,0.432,5.6,0.852,0.585,29.1,36.3,19.5,2.1,0.1,5.82,5.59,barttorvik
2020,54,Cassius Stanley,IND,Duke,21.25,77.0,201.6,79.0,99.5,33.0,248.0,0.0,-0.006,-7.9,-0.4,0,,29,27.4,12.6,4.9,1.0,0.474,0.36,3.0,0.733,0.569,21.3,6.6,17.4,1.4,2.4,2.93,4.13,barttorvik
2020,55,Jay Scrubb,BRK,John A. Logan College,20.21,77.0,220.0,,,24.0,235.0,-0.1,-0.014,-6.6,-0.3,0,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2020,56,Grant Riller,CHO,College of Charleston,23.78,72.25,178.4,77.25,96.5,7.0,27.0,0.1,0.177,5.1,0.0,0,,30,33.5,21.9,5.1,3.9,0.495,0.364,4.3,0.82,0.605,33.9,30.5,16.6,2.9,1.0,5.54,5.86,barttorvik
2020,57,Reggie Perry,LAC,Mississippi State,20.66,80.25,249.6,84.25,106.5,36.0,398.0,0.4,0.048,-5.5,-0.3,0,,31,31.1,17.4,10.1,2.3,0.5,0.324,2.3,0.768,0.587,28.8,16.1,19.1,1.6,4.1,5.02,7.17,barttorvik
2020,58,Paul Reed,PHI,DePaul,21.43,81.0,210.0,,,325.0,4163.0,15.9,0.184,1.7,3.9,0,ht/wt from BBR listed (not combine barefoot),28,31.7,15.1,10.7,1.6,0.516,0.294,1.8,0.756,0.562,23.6,11.1,16.5,3.3,9.4,2.61,10.06,barttorvik
2020,59,Jalen Harris,TOR,Nevada,22.26,74.75,193.4,79.0,97.5,13.0,172.0,0.3,0.079,0.3,0.1,0,,30,33.0,21.6,6.4,3.9,0.446,0.362,6.2,0.823,0.561,31.8,26.5,12.8,1.9,0.5,5.7,5.65,barttorvik
2020,60,Sam Merrill,NOP,Utah State University,24.51,76.0,205.0,,,225.0,4197.0,10.5,0.12,0.1,2.3,0,ht/wt from BBR listed (not combine barefoot),32,34.9,19.7,4.1,3.9,0.461,0.41,6.8,0.893,0.625,24.1,24.0,10.9,1.5,0.4,7.12,7.38,barttorvik
2021,1,Cade Cunningham,DET,Oklahoma State,19.84,78.0,220.0,,,272.0,9186.0,14.9,0.078,2.2,9.8,1,ht/wt from BBR listed (not combine barefoot),27,35.4,20.2,6.2,3.4,0.439,0.4,5.7,0.846,0.575,28.6,20.2,22.0,2.5,2.3,3.2,6.29,barttorvik
2021,2,Jalen Green,HOU,,19.47,76.0,186.0,,,339.0,10866.0,11.0,0.049,-1.1,2.4,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2021,3,Evan Mobley,CLE,USC,20.11,83.0,215.0,,,334.0,10819.0,34.8,0.154,2.4,12.1,1,ht/wt from BBR listed (not combine barefoot),33,33.9,16.4,8.7,2.4,0.578,0.3,1.2,0.694,0.624,23.4,14.1,16.6,1.4,8.7,5.53,13.0,barttorvik
2021,4,Scottie Barnes,TOR,Florida State,19.99,79.0,225.4,86.75,108.0,356.0,12204.0,27.2,0.107,2.3,13.1,1,,24,24.8,10.3,4.0,4.1,0.503,0.275,1.7,0.621,0.548,25.3,31.6,22.4,3.4,2.1,4.95,8.27,barttorvik
2021,5,Jalen Suggs,ORL,Gonzaga,20.15,77.0,205.0,,,268.0,7154.0,8.3,0.055,-0.3,3.1,0,ht/wt from BBR listed (not combine barefoot),30,28.9,14.3,5.3,4.5,0.502,0.337,3.5,0.754,0.594,25.3,23.7,21.5,3.5,1.1,4.85,9.33,barttorvik
2021,6,Josh Giddey,OKC,,18.8,79.0,216.0,,,334.0,9926.0,17.2,0.083,1.5,8.8,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2021,7,Jonathan Kuminga,GSW,,18.81,79.0,225.0,,,294.0,6502.0,13.0,0.096,-1.1,1.5,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2021,8,Franz Wagner,ORL,Michigan,19.92,82.0,220.0,,,325.0,10417.0,24.2,0.112,0.9,7.7,0,ht/wt from BBR listed (not combine barefoot),28,31.7,12.5,6.5,3.0,0.477,0.343,3.6,0.835,0.587,19.4,17.4,12.5,2.3,3.2,5.42,11.32,barttorvik
2021,9,Davion Mitchell,SAC,Baylor,22.9,72.0,202.4,76.25,96.5,371.0,8651.0,10.3,0.057,-2.6,-1.3,0,,30,32.5,14.1,2.7,5.5,0.511,0.447,4.7,0.652,0.62,21.6,28.3,20.1,3.4,1.3,7.13,9.22,barttorvik
2021,10,Ziaire Williams,NOP,Stanford,19.88,80.25,188.4,82.25,106.5,269.0,5767.0,6.2,0.052,-3.0,-1.5,0,,20,27.9,10.7,4.5,2.2,0.374,0.291,4.0,0.796,0.473,25.8,16.4,23.2,1.7,2.2,-1.89,0.16,barttorvik
2021,11,James Bouknight,CHO,UConn,20.86,75.5,190.0,80.25,101.5,79.0,900.0,-0.3,-0.017,-5.9,-0.9,0,,15,31.7,18.7,5.7,1.8,0.447,0.293,5.0,0.778,0.546,30.2,12.8,17.7,2.2,0.9,3.91,4.44,barttorvik
2021,12,Joshua Primo,SAS,Alabama,18.6,76.0,189.0,81.25,102.5,56.0,1068.0,-0.2,-0.011,-5.3,-0.9,0,,30,22.5,8.1,3.4,0.8,0.431,0.381,3.8,0.75,0.565,16.9,6.5,19.3,1.3,1.3,1.81,3.5,barttorvik
2021,13,Chris Duarte,IND,Oregon,24.13,77.0,190.0,,,177.0,3231.0,1.9,0.028,-3.0,-0.8,0,ht/wt from BBR listed (not combine barefoot),26,34.1,17.1,4.7,2.6,0.532,0.424,5.5,0.81,0.657,22.5,14.9,17.5,3.3,2.8,6.5,9.34,barttorvik
2021,14,Moses Moody,GSW,Arkansas,19.16,76.5,210.6,84.75,105.0,315.0,5769.0,11.6,0.096,-1.0,1.5,0,,32,33.8,16.8,5.8,1.6,0.427,0.358,5.1,0.812,0.568,21.6,8.0,11.8,1.6,2.0,4.3,5.74,barttorvik
2021,15,Corey Kispert,WAS,Gonzaga,22.41,78.0,223.8,79.0,102.0,350.0,8643.0,11.1,0.062,-2.3,-0.6,0,,32,31.8,18.6,5.0,1.8,0.529,0.44,6.5,0.878,0.674,20.7,9.0,10.7,1.5,1.4,8.11,9.91,barttorvik
2021,16,Alperen Şengün,OKC,,19.01,83.0,243.0,,,358.0,10499.0,30.5,0.14,3.1,13.4,1,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2021,17,Trey Murphy III,MEM,Virginia,21.11,79.5,206.0,84.0,105.5,317.0,9197.0,24.4,0.128,1.6,8.3,0,,25,29.6,11.3,3.4,1.2,0.503,0.433,4.8,0.927,0.67,17.3,8.2,9.8,1.8,1.8,5.93,7.66,barttorvik
2021,18,Tre Mann,OKC,Florida,20.48,75.25,177.6,76.0,98.5,234.0,4525.0,1.9,0.02,-3.6,-1.8,0,,24,31.9,16.0,5.6,3.5,0.459,0.402,4.7,0.831,0.579,25.9,22.3,19.6,2.4,0.6,4.25,5.83,barttorvik
2021,19,Kai Jones,NYK,Texas,20.52,82.0,221.4,85.75,110.5,107.0,1081.0,2.8,0.126,-1.2,0.2,0,,26,22.8,8.8,4.8,0.6,0.58,0.382,1.3,0.689,0.645,18.2,5.4,19.1,2.1,4.2,4.02,7.84,barttorvik
