source_dataset,draft_year,pick,player,norm_name,position,school,conference,age_at_draft,height_in,weight_lbs,games,mp,ts_pct,efg_pct,three_par,ftr,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,obpm,dbpm,bpm,ast_to_tov,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,tov_per40,ft_pct,three_pct,three_pa_per40,draft_score,nba_mpg,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,combine_height_no_shoes_in,combine_height_with_shoes_in,wingspan_in,standing_reach_in,max_vert_in,standing_vert_in,combine_weight_lbs,lane_agility_s,sprint_s,fte_projected_spm,fte_superstar_prob,fte_starter_prob,fte_role_player_prob,fte_bust_prob,outcome_mpg,outcome_tier,outcome_value
woodfin8/Draft_Machine combined_data.csv,2007,15.0,Rodney Stuckey,rodney stuckey,,eastern washington,,,77.0,,59.0,1955.0,0.581,0.52,,0.474,,,,,,,14.2,,,,,,29.42199488491049,5.708439897698209,5.790281329923274,2.80306905370844,0.3478260869565217,4.194373401534527,0.806,0.317,2.0051150895140664,,27.5,651.0,17890.0,28.7,0.077,-1.4,2.7,,,,,,,,,,0.102143221,0.09202755,0.270807367,0.217030878,0.420134204,27.5,starter,27.5
woodfin8/Draft_Machine combined_data.csv,2007,16.0,Nick Young,nick young,,usc,,,78.0,,96.0,2990.0,0.563,0.525,,0.326,,,,,,,13.4,,,,,,19.87959866220736,6.51505016722408,1.8327759197324411,1.0702341137123743,0.3478260869565217,2.74247491638796,0.764,0.368,1.2709030100334449,,22.8,720.0,16419.0,18.6,0.054,-3.4,-5.8,,,,,,,,,,-1.127632903,0.001375957,0.063868301,0.378346412,0.55640933,22.8,rotation,22.8
woodfin8/Draft_Machine combined_data.csv,2007,17.0,Sean Williams,sean williams,,boston college,,,82.0,,69.0,1414.0,0.592,0.577,,0.699,,,,,,,20.5,,,,,,10.664780763790665,8.203677510608204,1.2446958981612446,1.188118811881188,5.45968882602546,2.31966053748232,0.605,0.3291618569636134,0.0,,14.4,137.0,1978.0,3.0,0.073,-2.0,0.0,,,,,,,,,,-0.560511843,0.006712721,0.183916618,0.396789924,0.412580737,14.4,bench,14.4
woodfin8/Draft_Machine combined_data.csv,2007,19.0,Javaris Crittenton,javaris crittenton,,georgia tech,,,77.0,,32.0,1003.0,0.552,0.501,,0.393,,,,,,,22.9,,,,,,18.34496510468594,4.745762711864407,7.337986041874377,2.59222333000997,0.0797607178464606,4.945164506480558,0.783,0.356,1.4356929212362912,,16.4,113.0,1853.0,0.1,0.002,-4.3,-1.1,,,,,,,,,,-0.151552861,0.046666667,0.300974359,0.262564103,0.389794872,16.4,rotation,16.4
woodfin8/Draft_Machine combined_data.csv,2007,20.0,Jason Smith,jason smith,,colorado state,,,84.0,,87.0,2429.0,0.604,0.553,,0.578,,,,,,,20.1,,,,,,21.09510086455332,11.247426924660353,2.84890901605599,0.7739810621655002,2.453684643886373,4.380403458213257,0.751,0.308,0.1317414573898723,,16.3,616.0,10029.0,14.1,0.067,-2.7,-1.6,,,,,,,,,,,,,,,16.3,rotation,16.3
woodfin8/Draft_Machine combined_data.csv,2007,21.0,Daequan Cook,daequan cook,,ohio state,,,77.0,,39.0,770.0,0.548,0.53,,0.208,,,,,,,13.8,,,,,,19.844155844155843,8.675324675324674,2.077922077922078,1.4545454545454546,0.5194805194805195,2.909090909090909,0.697,0.415,2.805194805194805,,18.3,328.0,5993.0,4.9,0.039,-3.6,-2.4,,,,,,,,,,-0.501947414,0.010837887,0.174134791,0.451775956,0.363251366,18.3,rotation,18.3
woodfin8/Draft_Machine combined_data.csv,2007,22.0,Jared Dudley,jared dudley,,boston college,,,79.0,,130.0,4727.0,0.595,0.548,,0.573,,,,,,,13.3,,,,,,17.52485720330019,7.920456949439391,3.342500528876666,1.4893166913475775,0.3130949862492067,2.2678231436429024,0.731,0.365,1.0154431986460757,,22.7,880.0,19958.0,42.8,0.103,1.0,15.3,,,,,,,,,,-0.596161229,0.001211272,0.173232802,0.430848921,0.394707004,22.7,rotation,22.7
woodfin8/Draft_Machine combined_data.csv,2007,23.0,Wilson Chandler,wilson chandler,,depaul,,,80.0,,59.0,1834.0,0.504,0.48,,0.262,,,,,,,12.3,,,,,,16.597600872410034,9.073064340239911,1.5703380588876772,0.8942202835332607,1.875681570338059,2.311886586695747,0.659,0.303,1.025081788440567,,30.2,660.0,19942.0,28.8,0.069,-0.8,6.1,,,,,,,,,,-0.379371445,0.01280846,0.231717946,0.361419076,0.394054518,30.2,starter,30.2
woodfin8/Draft_Machine combined_data.csv,2007,25.0,Morris Almond,morris almond,,rice university,,,78.0,,121.0,3279.0,0.602,0.552,,0.398,,,,,,,14.7,,,,,,22.26288502592254,5.1113144251296125,1.4516620921012504,1.0856968587984142,0.7929246721561451,3.19609637084477,0.824,0.435,1.866422689844465,,9.5,38.0,361.0,0.0,0.005,-6.4,-0.4,,,,,,,,,,-1.200478712,0.002363498,0.029448476,0.385681847,0.582506179,9.5,bench,9.5
woodfin8/Draft_Machine combined_data.csv,2007,26.0,Aaron Brooks,aaron brooks,,oregon,,,72.0,,115.0,3759.0,0.565,0.518,,0.315,,,,,,,18.5,,,,,,16.07874434690077,4.224527799946794,5.001330140994945,1.3514232508645916,0.1702580473530194,3.224261771747805,0.834,0.374,2.1814312317105613,,20.8,645.0,13439.0,19.2,0.069,-1.8,0.8,,,,,,,,,,-1.002141462,0.000226926,0.112653988,0.342658981,0.544460105,20.8,rotation,20.8
woodfin8/Draft_Machine combined_data.csv,2007,27.0,Arron Afflalo,arron afflalo,,ucla,,,77.0,,104.0,3396.0,0.586,0.549,,0.33,,,,,,,13.5,,,,,,18.138987043580684,4.240282685512367,2.3792697290930507,0.7538280329799764,0.2355712603062426,2.414605418138987,0.781,0.373,2.461719670200236,,27.3,762.0,20829.0,33.5,0.077,-1.1,4.5,,,,,,,,,,-0.989001289,0.002536551,0.087766561,0.407585638,0.50211125,27.3,starter,27.3
woodfin8/Draft_Machine combined_data.csv,2007,29.0,Alando Tucker,alando tucker,,wisconsin,,,78.0,,134.0,4297.0,0.54,0.51,,0.491,,,,,,,10.0,,,,,,20.637654177333022,7.158482662322551,1.982778682801955,0.9681172911333488,0.2699557831044915,2.131719804514778,0.636,0.307,0.9401908308121943,,8.4,51.0,426.0,0.4,0.045,-6.7,-0.5,,,,,,,,,,-1.067313339,0.001979317,0.068654419,0.409033204,0.52033306,8.4,bench,8.4
woodfin8/Draft_Machine combined_data.csv,2007,31.0,Carl Landry,carl landry,,purdue,,,81.0,,64.0,1915.0,0.647,0.61,,0.752,,,,,,,16.9,,,,,,24.543080939947775,9.462140992167102,1.629242819843342,1.3577023498694518,1.0861618798955617,3.843342036553525,0.714,0.233,0.2088772845953002,,22.5,513.0,11524.0,35.9,0.149,-1.1,2.6,,,,,,,,,,-0.952895349,0.002045092,0.126780838,0.348472083,0.522701987,22.5,rotation,22.5
woodfin8/Draft_Machine combined_data.csv,2007,32.0,Gabe Pruitt,gabe pruitt,,usc,,,76.0,,80.0,2590.0,0.584,0.548,,0.326,,,,,,,16.7,,,,,,17.01930501930502,3.814671814671815,4.370656370656371,2.44015444015444,0.2471042471042471,2.9189189189189197,0.778,0.393,2.7644787644787643,,7.4,62.0,461.0,0.4,0.043,-3.1,-0.1,,,,,,,,,,-0.778987149,0.007583099,0.164344641,0.308926692,0.519145567,7.4,bust,7.4
woodfin8/Draft_Machine combined_data.csv,2007,33.0,Marcus Williams,marcus williams,,arizona,,,79.0,,63.0,1939.0,0.54,0.51,,0.309,,,,,,,13.9,,,,,,19.12325941206808,7.302733367715318,2.6405363589479114,1.340897369778236,0.8457968024755029,2.8674574522949974,0.71,0.356,1.0933470861268697,,3.0,13.0,39.0,-0.1,-0.084,-7.5,-0.1,,,,,,,,,,-1.036945497,0.001629615,0.088421201,0.393028007,0.516921176,3.0,bust,3.0
woodfin8/Draft_Machine combined_data.csv,2007,34.0,Nick Fazekas,nick fazekas,,nevada,,,83.0,,131.0,3944.0,0.612,0.566,,0.395,,,,,,,10.1,,,,,,24.989858012170387,12.718052738336713,1.7241379310344829,0.9939148073022313,1.947261663286004,2.281947261663286,0.815,0.341,1.1764705882352942,,10.3,26.0,269.0,0.8,0.148,-0.1,0.1,,,,,,,,,,-1.142440065,0.0,0.055473133,0.378605491,0.565921376,10.3,bench,10.3
woodfin8/Draft_Machine combined_data.csv,2007,35.0,Glen Davis,glen davis,,lsu,,,81.0,,95.0,3036.0,0.553,0.507,,0.541,,,,,,,13.7,,,,,,20.909090909090907,12.06851119894598,1.9367588932806323,1.422924901185771,1.4492753623188406,3.0039525691699605,0.694,0.31,0.3425559947299078,,21.1,514.0,10865.0,18.6,0.0819999999999999,-2.3,-0.8,,,,,,,,,,-0.633933768,0.00268721,0.157226742,0.409084991,0.431001056,21.1,rotation,21.1
woodfin8/Draft_Machine combined_data.csv,2007,36.0,Jermareo Davidson,jermareo davidson,,alabama,,,82.0,,126.0,3611.0,0.517,0.469,,0.434,,,,,,,13.5,,,,,,14.045970645250623,10.168928274716144,1.4068125173082249,0.7532539462752701,2.4480753253946275,2.115757407920244,0.717,0.211,0.0443090556632511,,8.3,52.0,433.0,0.0,0.0,-7.6,-0.6,,,,,,,,,,-1.305091185,9.76795e-05,0.02812819,0.348322602,0.623451528,8.3,bench,8.3
woodfin8/Draft_Machine combined_data.csv,2007,37.0,Josh McRoberts,josh mcroberts,,duke,,,82.0,,69.0,2047.0,0.578,0.549,,0.507,,,,,,,17.0,,,,,,14.499267220322425,8.773815339521251,3.263312164142648,1.5632633121641426,2.501221299462628,2.559843673668784,0.664,0.278,0.1954079140205178,,19.1,433.0,8271.0,18.5,0.107,1.0,6.2,,,,,,,,,,-0.586086222,0.004396267,0.174482602,0.401204839,0.419916292,19.1,rotation,19.1
woodfin8/Draft_Machine combined_data.csv,2007,41.0,Chris Richard,chris richard,,florida,,,81.0,,141.0,2203.0,0.665,0.665,,0.46,,,,,,,20.8,,,,,,12.65546981389015,8.079891057648661,0.8896958692691783,0.8715388107126645,1.071266454834317,2.50567408079891,0.631,0.3291618569636134,0.0,,11.1,70.0,780.0,0.7,0.045,-3.5,-0.3,,,,,,,,,,-1.137437383,0.000914445,0.051526787,0.395376057,0.552182711,11.1,bench,11.1
woodfin8/Draft_Machine combined_data.csv,2007,42.0,Derrick Byars,derrick byars,,vanderbilt,,,79.0,,126.0,3311.0,0.575,0.556,,0.26,,,,,,,16.4,,,,,,16.720024161884627,5.629719118091211,3.3222591362126246,1.4376321353065538,0.26578073089701,2.8511023859861067,0.698,0.397,2.39202657807309,,18.5,2.0,37.0,0.1,0.147,0.6,0.0,,,,,,,,,,-1.221014622,0.0,0.036271297,0.377515503,0.586213199,18.5,rotation,18.5
woodfin8/Draft_Machine combined_data.csv,2007,43.0,Adam Haluska,adam haluska,,iowa,,,77.0,,129.0,4133.0,0.568,0.514,,0.36,,,,,,,11.2,,,,,,18.02080812968788,5.284297120735543,2.3227679651584805,1.3162351802564722,0.3484151947737721,1.9937091700943623,0.837,0.359,2.4389063634164048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.20706148,0.0,0.022658589,0.40247889,0.574862521,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,44.0,Reyshawn Terry,reyshawn terry,,unc,,,79.0,,126.0,1816.0,0.601,0.565,,0.402,,,,,,,19.1,,,,,,20.39647577092511,9.691629955947135,2.555066079295154,1.6740088105726871,1.343612334801762,4.008810572687224,0.75,0.419,2.2687224669603525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-0.827142098,0.000498817,0.091555341,0.476973297,0.430972545,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,45.0,Jared Jordan,jared jordan,,marist college,,,74.0,,117.0,4052.0,0.541,0.509,,0.343,,,,,,,18.5,,,,,,15.182625863770978,5.498519249753208,8.025666337611057,1.579466929911155,0.0888450148075024,3.188548864758144,0.702,0.326,1.5202369200394863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.001417117,0.0,0.0504095,0.439857541,0.509732959,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,46.0,Stephane Lasme,stephane lasme,,umass,,,80.0,,118.0,2861.0,0.609,0.595,,0.646,,,,,,,20.7,,,,,,14.134917860887802,10.5976931142957,1.4400559245019222,1.2303390422929046,5.578469066759874,3.033904229290458,0.622,0.3291618569636134,0.0,,18.9,16.0,303.0,0.3,0.0409999999999999,-2.8,-0.1,,,,,,,,,,-1.126446842,0.0,0.033650267,0.420805601,0.545544131,18.9,rotation,18.9
woodfin8/Draft_Machine combined_data.csv,2007,47.0,Dominic McGuire,dominic mcguire,,fresno state,,,81.0,,86.0,2153.0,0.5,0.481,,0.447,,,,,,,21.7,,,,,,13.841151881096144,10.032512772875055,3.1955411054342777,1.0218300046446818,3.1026474686483976,3.845796562935439,0.556,0.253,0.4458894565722248,,15.6,342.0,5348.0,4.1,0.037,-1.6,0.6,,,,,,,,,,-1.063704576,0.000356641,0.05666692,0.408822862,0.534153576,15.6,rotation,15.6
woodfin8/Draft_Machine combined_data.csv,2007,49.0,Aaron Gray,aaron gray,,pitt,,,84.0,,113.0,2360.0,0.565,0.55,,0.513,,,,,,,15.2,,,,,,18.79661016949153,13.389830508474576,2.4915254237288136,0.6949152542372882,2.2033898305084745,2.983050847457627,0.595,0.3291618569636134,0.0,,12.1,318.0,3851.0,6.2,0.077,-1.8,0.2,,,,,,,,,,-0.988117752,0.003082401,0.077197758,0.414327094,0.505392747,12.1,bench,12.1
woodfin8/Draft_Machine combined_data.csv,2007,51.0,JamesOn Curry,jameson curry,,oklahoma state,,,75.0,,101.0,3234.0,0.559,0.528,,0.271,,,,,,,18.9,,,,,,16.858379715522574,3.5745207173778604,4.403215831787261,1.2244897959183674,0.2968460111317254,3.525046382189239,0.758,0.404,2.4366110080395798,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.091330806,0.0009741,0.063075371,0.393008873,0.542941657,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,52.0,Taurean Green,taurean green,,florida,,,72.0,,111.0,3236.0,0.595,0.518,,0.522,,,,,,,22.2,,,,,,14.511742892459829,2.9913473423980226,4.944375772558715,1.532756489493201,0.0865265760197775,3.4857849196538937,0.857,0.389,2.2991347342398023,,4.4,17.0,74.0,-0.1,-0.066,-8.2,-0.1,,,,,,,,,,-0.638724598,0.005701675,0.176848916,0.353878362,0.463571048,4.4,bust,4.4
woodfin8/Draft_Machine combined_data.csv,2007,53.0,Demetris Nichols,demetris nichols,,syracuse,,,80.0,,123.0,3171.0,0.543,0.515,,0.235,,,,,,,12.7,,,,,,16.95364238410596,6.40807316304005,1.665089877010407,1.5137180700094608,1.185745821507411,2.2705771050141914,0.752,0.358,2.585935036266162,,3.2,18.0,58.0,-0.2,-0.203,-15.3,-0.2,,,,,,,,,,-1.193795757,0.000357952,0.037778369,0.380294105,0.581569575,3.2,bust,3.2
woodfin8/Draft_Machine combined_data.csv,2007,55.0,Herbert Hill,herbert hill,,providence,,,82.0,,99.0,1958.0,0.611,0.5302679200940073,,0.365,,,,,,,16.5,,,,,,19.57099080694586,10.500510725229828,1.8998978549540344,1.5730337078651684,3.861082737487232,3.166496424923391,0.566,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.303318001,0.0,0.038268486,0.330349186,0.631382327,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,56.0,Ramon Sessions,ramon sessions,,nevada,,,75.0,,97.0,2835.0,0.488,0.434,,0.392,,,,,,,22.2,,,,,,11.992945326278658,5.784832451499118,6.744268077601411,1.5943562610229278,0.1975308641975308,3.4991181657848323,0.74,0.313,0.3527336860670194,,23.3,691.0,16119.0,28.8,0.086,-1.9,0.5,,,,,,,,,,-0.896731202,0.000494475,0.139291981,0.322416324,0.53779722,23.3,rotation,23.3
woodfin8/Draft_Machine combined_data.csv,2007,57.0,Sammy Mejia,sammy mejia,,depaul,,,78.0,,123.0,3838.0,0.531,0.505,,0.345,,,,,,,16.3,,,,,,15.570609692548205,6.21156852527358,4.127149557060969,1.3027618551328817,0.2188639916623241,2.8556539864512764,0.659,0.328,1.1985409067222512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.341460216,0.000689575,0.013929536,0.349743728,0.635637161,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2007,59.0,D.J. Strawberry,d j strawberry,,maryland,,,77.0,,111.0,2991.0,0.533,0.501,,0.47,,,,,,,18.7,,,,,,15.058508859913074,4.948177866934136,4.239384821130057,2.701437646272149,0.6285523236375794,3.24974924774323,0.64,0.33,0.9361417586091608,,8.2,33.0,270.0,-0.2,-0.031,-5.1,-0.2,,,,,,,,,,-1.362045295,0.000974698,0.031569322,0.308657066,0.658798913,8.2,bench,8.2
woodfin8/Draft_Machine combined_data.csv,2008,1.0,Derrick Rose,derrick rose,,memphis,,,75.0,,40.0,1168.0,0.56,0.517,,0.47,,,,,,,16.7,,,,,,20.445205479452056,6.198630136986302,6.472602739726028,1.643835616438356,0.5136986301369862,3.664383561643836,0.712,0.337,1.1986301369863013,,32.7,589.0,19254.0,40.1,0.1,0.3,11.3,,,,,,,,,,0.370977534,0.117009804,0.307279412,0.160294118,0.415416667,32.7,starter,32.7
woodfin8/Draft_Machine combined_data.csv,2008,2.0,Michael Beasley,michael beasley,,kansas state,,,81.0,,33.0,1041.0,0.61,0.563,,0.484,,,,,,,11.8,,,,,,33.275696445725266,15.677233429394812,1.4601344860710854,1.6138328530259365,2.07492795389049,3.6503362151777137,0.774,0.379,1.38328530259366,,22.8,609.0,13903.0,15.6,0.054,-3.2,-4.3,,,,,,,,,,0.846981643,0.146477495,0.421324201,0.108675799,0.323522505,22.8,rotation,22.8
woodfin8/Draft_Machine combined_data.csv,2008,3.0,O.J. Mayo,o j mayo,,usc,,,76.0,,33.0,1216.0,0.562,0.524,,0.284,,,,,,,16.1,,,,,,22.5,4.934210526315789,3.585526315789473,1.6776315789473684,0.4276315789473684,3.848684210526316,0.803,0.409,2.8947368421052637,,30.9,547.0,16919.0,21.8,0.062,-0.8,5.1,,,,,,,,,,-0.26733938,0.072511416,0.226917808,0.212054795,0.488515982,30.9,starter,30.9
woodfin8/Draft_Machine combined_data.csv,2008,4.0,Russell Westbrook,russell westbrook,,ucla,,,75.0,,75.0,1643.0,0.532,0.499,,0.365,,,,,,,17.2,,,,,,15.069993913572732,4.40657334144857,4.650030432136337,1.8746195982958005,0.194765672550213,2.945830797321972,0.685,0.354,0.852099817407182,,34.6,862.0,29803.0,100.2,0.161,6.4,63.1,,,,,,,,,,0.772029843,0.142845458,0.386064356,0.169641495,0.301448691,34.6,star,34.6
woodfin8/Draft_Machine combined_data.csv,2008,5.0,Kevin Love,kevin love,,ucla,,,82.0,,39.0,1156.0,0.644,0.595,,0.635,,,,,,,12.9,,,,,,23.564013840830448,14.359861591695502,2.5951557093425603,0.9342560553633218,1.9377162629757785,2.6989619377162635,0.767,0.354,1.0034602076124568,,31.9,699.0,22332.0,80.8,0.174,2.6,25.7,,,,,,,,,,0.701868383,0.124772313,0.394285064,0.182695811,0.298246812,31.9,star,31.9
woodfin8/Draft_Machine combined_data.csv,2008,7.0,Eric Gordon,eric gordon,,indiana,,,75.0,,32.0,1110.0,0.601,0.515,,0.652,,,,,,,17.1,,,,,,24.108108108108105,3.747747747747748,2.810810810810811,1.5135135135135136,0.7207207207207207,4.144144144144144,0.834,0.337,2.5225225225225225,,32.9,653.0,21503.0,34.4,0.077,-1.0,5.4,,,,,,,,,,0.571408185,0.18197888,0.251469238,0.190725436,0.375826446,32.9,starter,32.9
woodfin8/Draft_Machine combined_data.csv,2008,8.0,Joe Alexander,joe alexander,,west virginia,,,80.0,,82.0,2072.0,0.522,0.478,,0.326,,,,,,,13.4,,,,,,19.11196911196911,7.5868725868725875,3.088803088803089,0.945945945945946,1.9111969111969112,2.8378378378378377,0.765,0.295,0.9845559845559846,,11.1,67.0,745.0,0.5,0.03,-3.3,-0.2,,,,,,,,,,-0.944380701,0.002319691,0.076967295,0.443911855,0.476801159,11.1,bench,11.1
woodfin8/Draft_Machine combined_data.csv,2008,9.0,D.J. Augustin,d j augustin,,texas,,,72.0,,73.0,2662.0,0.569,0.51,,0.447,,,,,,,16.9,,,,,,18.54244928625094,3.170548459804658,6.791885800150262,1.5026296018031555,0.0450788880540946,3.3057851239669422,0.808,0.402,1.788129226145755,,24.2,846.0,20432.0,44.3,0.104,-1.5,2.7,,,,,,,,,,-0.88945043,0.006242151,0.178705528,0.215808665,0.599243656,24.2,starter,24.2
woodfin8/Draft_Machine combined_data.csv,2008,10.0,Brook Lopez,brook lopez,,stanford,,,84.0,,53.0,1485.0,0.532,0.482,,0.384,,,,,,,12.3,,,,,,22.86868686868687,10.154882154882154,1.5353535353535352,0.7272727272727273,2.7205387205387206,3.0168350168350164,0.764,0.143,0.0808080808080808,,30.7,763.0,23386.0,63.4,0.13,1.1,18.5,,,,,,,,,,0.277650471,0.080688429,0.311318281,0.257076023,0.350917266,30.7,star,30.7
woodfin8/Draft_Machine combined_data.csv,2008,11.0,Jerryd Bayless,jerryd bayless,,arizona,,,75.0,,30.0,1072.0,0.612,0.536,,0.59,,,,,,,15.5,,,,,,22.08955223880597,3.0597014925373136,4.514925373134329,1.082089552238806,0.1119402985074626,3.32089552238806,0.839,0.407,2.201492537313433,,21.3,586.0,12486.0,18.6,0.072,-2.0,0.0,,,,,,,,,,-0.197040332,0.046471861,0.278917749,0.254978355,0.419632035,21.3,rotation,21.3
woodfin8/Draft_Machine combined_data.csv,2008,12.0,Jason Thompson,jason thompson,,rider university,,,83.0,,122.0,3922.0,0.569,0.536,,0.511,,,,,,,15.1,,,,,,20.80571137174911,11.942886282508924,2.508924018357981,1.0606833248342682,2.39673635900051,3.2432432432432434,0.667,0.291,0.3059663437021928,,25.2,588.0,14819.0,23.8,0.077,-1.7,1.3,,,,,,,,,,,,,,,25.2,starter,25.2
woodfin8/Draft_Machine combined_data.csv,2008,13.0,Brandon Rush,brandon rush,,kansas,,,78.0,,109.0,3408.0,0.558,0.535,,0.229,,,,,,,14.8,,,,,,17.33568075117371,7.065727699530516,2.605633802816901,0.892018779342723,1.044600938967136,2.699530516431925,0.733,0.435,2.4061032863849765,,22.0,481.0,10564.0,11.2,0.051,-1.7,0.7,,,,,,,,,,-0.477081716,0.002876426,0.176832836,0.458819326,0.361471413,22.0,rotation,22.0
woodfin8/Draft_Machine combined_data.csv,2008,14.0,Anthony Randolph,anthony randolph,,lsu,,,82.0,,31.0,1016.0,0.511,0.467,,0.421,,,,,,,16.3,,,,,,19.015748031496063,10.354330708661417,1.4960629921259845,1.3779527559055118,2.755905511811024,3.622047244094488,0.693,0.105,0.0787401574803149,,15.2,252.0,3841.0,5.8,0.072,-2.1,-0.1,,,,,,,,,,-0.425511294,0.014825581,0.25746124,0.294597868,0.43311531,15.2,rotation,15.2
woodfin8/Draft_Machine combined_data.csv,2008,15.0,Robin Lopez,robin lopez,,stanford,,,84.0,,67.0,1626.0,0.535,0.512,,0.452,,,,,,,16.3,,,,,,14.784747847478474,9.24969249692497,1.2546125461254611,0.5658056580565806,3.837638376383764,2.6814268142681423,0.612,0.5,0.02460024600246,,22.6,810.0,18274.0,44.2,0.1159999999999999,0.0,9.3,,,,,,,,,,-0.385682568,0.010060837,0.21869652,0.426457594,0.344785049,22.6,rotation,22.6
woodfin8/Draft_Machine combined_data.csv,2008,16.0,Marreese Speights,marreese speights,,florida,,,82.0,,69.0,1063.0,0.647,0.633,,0.371,,,,,,,13.5,,,,,,24.684854186265287,14.148635936030104,1.3546566321730948,0.8654750705550329,2.4082784571966136,2.972718720602069,0.688,0.3291618569636134,0.0,,15.1,705.0,10640.0,25.8,0.1159999999999999,-2.8,-2.2,,,,,,,,,,-0.515967129,0.014006946,0.153577238,0.442504313,0.389911502,15.1,rotation,15.1
woodfin8/Draft_Machine combined_data.csv,2008,17.0,Roy Hibbert,roy hibbert,,georgetown,,,86.0,,136.0,3169.0,0.626,0.605,,0.506,,,,,,,14.9,,,,,,18.630482802145785,10.198800883559482,2.221520984537709,0.694225307668034,3.2691700852003787,2.6001893341748183,0.68,1.0,0.0378668349637109,,24.8,662.0,16389.0,35.9,0.105,0.2,9.1,,,,,,,,,,0.030653331,0.009763837,0.38544127,0.308611101,0.296183791,24.8,starter,24.8
woodfin8/Draft_Machine combined_data.csv,2008,18.0,JaVale McGee,javale mcgee,,nevada,,,84.0,,66.0,1232.0,0.557,0.56,,0.405,,,,,,,16.9,,,,,,18.63636363636364,10.194805194805197,0.7467532467532467,1.038961038961039,3.961038961038961,3.4090909090909087,0.514,0.356,0.5194805194805195,,17.4,678.0,11765.0,35.5,0.145,0.2,6.5,,,,,,,,,,-0.808564185,0.00324924,0.129806799,0.403048654,0.463895306,17.4,rotation,17.4
woodfin8/Draft_Machine combined_data.csv,2008,19.0,J.J. Hickson,j j hickson,,nc state,,,81.0,,31.0,890.0,0.621,0.591,,0.707,,,,,,,18.4,,,,,,20.584269662921347,11.775280898876405,1.393258426966292,0.9887640449438202,2.112359550561798,3.7303370786516856,0.677,0.0,0.0,,22.3,534.0,11925.0,21.9,0.088,-2.3,-0.9,,,,,,,,,,-0.215940603,0.010678392,0.236599665,0.414907873,0.33781407,22.3,rotation,22.3
woodfin8/Draft_Machine combined_data.csv,2008,21.0,Ryan Anderson,ryan anderson,,california,,,81.0,,66.0,2178.0,0.605,0.554,,0.379,,,,,,,10.6,,,,,,22.699724517906333,10.96418732782369,1.15702479338843,0.6244260789715335,0.6611570247933884,2.2222222222222223,0.841,0.396,2.24058769513315,,25.8,649.0,16769.0,46.7,0.134,0.6,11.0,,,,,,,,,,-0.14599499,0.010848848,0.2701932,0.395168925,0.323789028,25.8,starter,25.8
woodfin8/Draft_Machine combined_data.csv,2008,22.0,Courtney Lee,courtney lee,,western kentucky,,,77.0,,127.0,3957.0,0.572,0.535,,0.275,,,,,,,14.1,,,,,,22.623199393479908,6.702047005307051,2.8405357594136973,2.4462977002779884,0.7884761182714177,3.2448824867323727,0.817,0.401,2.4766237048268893,,27.2,797.0,21673.0,38.8,0.086,-0.2,9.8,,,,,,,,,,-0.807903032,0.005284049,0.111096042,0.40234613,0.481273779,27.2,starter,27.2
woodfin8/Draft_Machine combined_data.csv,2008,23.0,Kosta Koufos,kosta koufos,,ohio state,,,84.0,,37.0,1003.0,0.551,0.533,,0.229,,,,,,,10.2,,,,,,21.296111665004982,9.850448654037889,0.7577268195413758,0.6380857427716848,2.6719840478564305,2.193419740777667,0.68,0.349,0.8773678963110667,,16.4,686.0,11271.0,28.3,0.12,-0.9,3.3,,,,,,,,,,-0.353931926,0.00433145,0.208757062,0.456120527,0.33079096,16.4,rotation,16.4
